Uniprot,Cluster Number,Start Pos,End Pos
Q70JA7,5,33,169
Q6ZRS2,5,3093,3230
Q9UD57,5,31,168
Q6IQ19,5,48,186
Q9H322,5,0,139
Q15784,5,0,139
Q8TBE0,5,73,213
Q6ZRS2,5,2322,2465
Q5VUG0,5,670,816
Q15054,5,251,398
Q14549,5,118,266
A6NCL7,5,345,494
Q96KN9,5,221,370
Q8N8A6,5,7,158
A8MVW0,5,672,826
Q14203,5,95,250
Q5T230,5,121,277
Q9BW85,5,167,323
Q14160,5,453,611
Q717R9,5,0,158
P22459,5,0,159
Q9NUD5,5,0,163
O14511,5,687,850
Q6ZW13,5,0,166
Q96RY5,5,0,168
Q5SRD0,5,0,175
P35611,5,560,737
O95996,5,1508,1686
O94953,5,345,526
Q13459,5,1973,2157
O60341,5,0,192
P49006,5,0,195
Q9BUL5,5,129,327
P25440,5,453,652
A6NJT0,5,154,353
Q8N3D4,5,1156,1359
Q92766,5,1034,1237
Q9P227,5,1167,1370
Q96IZ0,5,0,205
Q9BZI1,5,169,376
P14317,5,215,424
Q5VWQ0,5,60,273
Q9NQC1,5,574,790
Q9UMN6,5,308,525
Q5T0F9,5,82,306
O60347,5,89,315
P16989,5,146,372
Q9Y4E1,5,955,1185
O15056,5,1183,1414
Q9BTC0,5,1201,1441
O43159,5,0,241
Q5SNT6,5,890,1140
Q641Q2,5,978,1228
P50607,5,0,253
Q9Y4F5,5,324,586
Q27J81,5,983,1249
Q96D71,5,494,761
Q92617,5,781,1050
C9JG80,5,869,1138
A8MRT5,5,864,1133
Q6PCB5,5,0,273
E5RHQ5,5,887,1161
O15240,5,340,615
O95104,5,227,505
Q5JSZ5,5,379,664
Q16643,5,181,468
Q5C9Z4,5,51,350
O00294,5,0,299
Q8NC74,5,363,664
P78524,5,290,605
P48751,5,0,316
O94761,5,10,339
Q8NHM5,5,720,1059
Q9P1Z0,5,425,766
Q8ND23,5,1018,1372
Q14160,5,1273,1630
O15047,5,888,1259
Q6SPF0,5,86,460
Q9Y618,5,666,1045
O15417,5,1766,2151
Q9Y4F5,5,922,1316
A6NJU9,5,743,1138
O60293,5,377,773
O00555,5,810,1222
Q14244,5,262,690
Q3YEC7,5,278,729
Q6F5E8,5,956,1435
O15417,5,2289,2775
Q9H9J4,5,521,1032
Q8N1G1,5,98,613
Q14978,5,63,652
Q9H7N4,5,370,1092
Q9UPA5,5,521,1254
Q8N8K9,6,78,108
Q99715,6,1073,1103
Q14766,6,493,523
O15197,6,161,191
Q05397,6,0,30
Q7Z3G6,6,428,458
Q96HH9,6,217,247
A7MBM2,6,111,141
Q9H171,6,216,246
Q8WYB5,6,1730,1760
Q8WX93,6,0,30
Q6ZQQ2,6,840,870
O43312,6,486,516
O75604,6,235,265
Q2Q1W2,6,21,51
Q12830,6,2159,2189
Q96KW2,6,929,959
P01700,6,0,30
Q8ND23,6,123,153
Q5VYS8,6,1465,1495
Q8WXI7,6,3462,3492
Q9H7P6,6,192,222
P49639,6,183,213
Q8N5Q1,6,287,317
Q96RE7,6,123,153
P18433,6,36,66
Q14954,6,212,242
Q8WUD1,6,186,216
Q9C0G0,6,1183,1213
Q9UQR1,6,570,600
Q14004,6,1373,1403
Q99678,6,314,344
Q12968,6,151,181
P35869,6,818,848
R4GMW8,6,930,960
Q6ZV73,6,407,437
Q92797,6,0,30
Q8WV48,6,253,283
Q6XZF7,6,481,511
Q86VR7,6,33,63
Q14952,6,212,242
P43631,6,212,242
Q13233,6,597,627
Q9HCN3,6,317,347
Q5M9N0,6,0,30
Q9P2P6,6,3052,3082
Q5VSD8,6,12,42
Q8TD19,6,17,47
P40426,6,320,350
P06317,6,49,79
P01891,6,335,365
Q8TDW7,6,4522,4552
Q6P3W7,6,899,929
Q9H6A9,6,684,714
O60481,6,122,152
Q92764,6,0,30
P40424,6,314,344
Q9HAR2,6,1120,1150
Q9NZM3,6,213,243
Q2M3A8,6,0,30
P15907,6,55,85
Q8NI08,6,160,190
Q5JUK3,6,1200,1230
P46934,6,201,231
Q9H1A4,6,368,398
Q8NI35,6,1615,1645
Q9BZA8,6,1149,1179
Q86UP3,6,3440,3470
Q5H9J9,6,161,191
Q86VK4,6,183,214
Q9BS31,6,450,481
Q8IZF6,6,617,648
Q96L42,6,960,991
Q14643,6,1011,1042
O94919,6,292,323
O60303,6,78,109
Q5T0N1,6,831,862
Q86YC2,6,246,277
Q8WWR9,6,12,43
Q16832,6,445,476
P30518,6,0,31
Q8WXF5,6,151,182
P11308,6,37,68
Q06418,6,812,843
Q9UQR0,6,570,601
Q96N58,6,179,210
Q9Y6F6,6,854,885
Q9Y6W6,6,109,140
Q5JYT7,6,211,242
Q6ZVL6,6,602,633
P49796,6,964,995
Q8TEW0,6,78,109
Q92930,6,176,207
P40200,6,382,413
Q9Y3S1,6,2266,2297
Q96LW1,6,74,105
P31645,6,31,62
Q9P2F8,6,100,131
Q5VZP5,6,629,660
A8MV72,6,127,158
Q86Y46,6,6,37
Q8TE96,6,686,717
Q9NXR5,6,302,333
O75444,6,55,86
Q16352,6,28,59
Q96PX1,6,332,363
Q7Z5J4,6,1612,1643
Q9HCM4,6,385,416
O75081,6,134,165
Q9NPA0,6,211,242
Q8TF61,6,82,113
Q08345,6,41,72
Q14789,6,2991,3022
Q13495,6,254,285
Q4AC94,6,1910,1941
Q9BUH8,6,291,322
Q9ULD8,6,414,445
Q9C0F1,6,319,350
Q86SE5,6,164,195
P42695,6,884,915
Q6P1M3,6,989,1020
O75030,6,495,526
Q5T6F2,6,768,799
Q9UBP5,6,306,337
O60271,6,1236,1267
Q13614,6,612,643
P29558,6,27,58
O95716,6,188,219
P48668,6,0,31
Q6ZT83,6,0,31
Q96L73,6,869,900
Q9ULE0,6,358,389
P02724,6,20,51
Q96RV3,6,2169,2200
Q9Y458,6,309,340
Q9NZ09,6,297,328
O15504,6,251,282
Q9NSA2,6,503,534
Q96GD3,6,503,534
Q96RF0,6,195,226
Q9UMZ3,6,267,298
P34925,6,259,290
Q86UE8,6,178,209
Q8N7E2,6,326,358
Q9C0B9,6,815,847
Q96M86,6,2239,2271
P20337,6,187,219
P61020,6,183,215
Q58EX2,6,972,1004
Q9P2H0,6,640,672
P36776,6,71,103
Q3SY52,6,69,101
Q96NL0,6,227,259
O76074,6,73,105
P16112,6,1766,1798
Q8N9L7,6,88,120
Q9NR99,6,1775,1807
P0C854,6,184,216
Q4AE62,6,236,268
Q6ZP65,6,382,414
Q9ULD0,6,76,108
Q9H4D5,6,30,62
Q9Y6M7,6,240,272
Q7Z794,6,0,32
Q96RT7,6,1194,1226
I3L2K1,6,50,82
Q9HBW0,6,319,351
Q13111,6,764,796
A0PJX4,6,147,179
Q2KHR3,6,224,256
Q95604,6,340,372
Q86WP2,6,0,32
O00203,6,0,32
P0CG32,6,309,341
O00213,6,274,306
Q9BYP7,6,570,602
Q99941,6,85,117
P50402,6,41,73
Q9Y2K9,6,567,599
C9JLW8,6,0,32
Q92765,6,293,325
Q6ZS52,6,0,32
Q9BXB5,6,175,207
P84550,6,41,73
Q155Q3,6,479,511
Q7L8L6,6,70,102
Q8WXI7,6,2007,2039
Q9UPU5,6,1032,1064
P48431,6,237,269
O15488,6,0,32
Q96DE5,6,0,32
Q5VU43,6,1583,1615
Q8NDZ2,6,624,656
P30559,6,357,389
Q17RD7,6,473,505
Q68DE3,6,2213,2245
Q5T5U3,6,897,930
Q13137,6,359,392
Q8WXI7,6,7934,7967
Q8N2C7,6,3000,3033
Q9BYV9,6,502,535
Q8IZ41,6,373,406
Q8TDD2,6,29,62
Q5VYK3,6,192,225
Q8NGA4,6,0,33
O14830,6,357,390
Q7Z6G3,6,194,227
P33527,6,906,939
Q9NY57,6,370,403
P31249,6,399,432
Q07343,6,94,127
Q9BZJ8,6,0,33
Q8WXI7,6,9800,9833
Q6H8Q1,6,263,296
P28715,6,504,537
P56715,6,249,282
Q9NUC0,6,210,243
P41219,6,30,63
Q96BY7,6,1750,1783
P15151,6,384,417
Q7Z6J6,6,381,414
Q13163,6,114,147
Q9UKN1,6,160,193
Q9NZJ5,6,839,872
Q9NS68,6,329,362
Q96BY7,6,417,450
Q8N187,6,565,598
Q9C0A6,6,790,823
Q86X27,6,0,33
Q9BXB4,6,157,190
O43166,6,374,407
Q9UKX7,6,116,149
Q86SQ4,6,1153,1186
P43220,6,430,463
Q8IUW5,6,22,55
O60229,6,707,740
Q9UJ78,6,186,219
Q96R06,6,386,419
Q6ZMP0,6,253,286
Q6ZSJ9,6,440,473
Q6N043,6,87,120
Q14678,6,913,946
Q6R327,6,1269,1302
Q8NCP5,6,187,220
Q01113,6,411,444
P01100,6,347,380
Q9C0D0,6,322,355
O00409,6,0,33
P15822,6,1520,1553
P16144,6,1492,1525
Q8N9U0,6,186,219
Q9P2P6,6,298,331
Q92503,6,682,715
Q7Z6J0,6,98,132
Q9NUL5,6,216,250
O43548,6,468,502
Q6UXI7,6,144,178
Q9Y4L5,6,270,304
O95447,6,21,55
Q7Z3F1,6,836,870
O43474,6,117,151
Q0VFX4,6,77,111
Q5SW79,6,1198,1232
O15021,6,1715,1749
Q9H3N8,6,231,265
Q9H1H9,6,1748,1782
A2VEC9,6,2077,2111
Q6P9F0,6,570,604
Q69YH5,6,475,509
Q9BZJ8,6,246,280
P08670,6,0,34
O94921,6,100,134
Q13698,6,1640,1674
O75334,6,0,34
Q04864,6,566,600
P35052,6,500,534
P13611,6,1123,1157
O00273,6,297,331
Q12789,6,830,864
Q6W0C5,6,0,34
Q5T5U3,6,1652,1686
Q8N8G2,6,181,215
Q96ME7,6,0,34
P10643,6,211,245
Q9NRI5,6,173,207
P12035,6,554,588
Q9H992,6,359,393
Q8WXI7,6,3019,3053
O94964,6,1145,1179
Q13495,6,650,684
Q96MY1,6,293,327
Q53T94,6,160,194
Q96ME7,6,37,71
P06318,6,44,78
Q15366,6,188,222
Q502W6,6,771,805
Q92913,6,211,245
Q9H2F5,6,549,583
Q17RD7,6,95,129
Q12923,6,1968,2002
Q9P219,6,218,252
Q8N878,6,368,402
Q14106,6,138,172
Q9HCM3,6,368,402
Q496A3,6,62,96
P48995,6,0,34
Q8NCW0,6,428,462
P54296,6,33,67
Q53GG5,6,122,156
Q86YJ7,6,441,475
Q15058,6,0,34
O43304,6,662,696
O43462,6,105,139
O15060,6,127,162
Q5SWA1,6,21,56
Q9BY21,6,0,35
O94875,6,25,60
Q9BQN1,6,320,355
Q9NSC2,6,1092,1127
Q86UE4,6,236,271
Q7Z353,6,109,144
P11831,6,359,394
Q8IY63,6,371,406
O43347,6,287,322
Q12766,6,109,144
O75157,6,187,222
Q6ISU1,6,105,140
O00110,6,57,92
Q5VT97,6,414,449
Q9P281,6,81,116
Q5T7N3,6,609,644
Q9H714,6,238,273
Q8NE01,6,672,707
Q12802,6,453,488
Q5T2P9,6,205,240
Q9Y5L2,6,28,63
Q6UXX5,6,610,645
Q9UPV0,6,152,187
Q99788,6,338,373
Q0D2I5,6,152,187
Q9Y3R5,6,696,731
A6NMZ2,6,0,35
Q0IIM8,6,1032,1067
Q9NUV7,6,0,35
Q8TCY5,6,101,136
Q9NZI6,6,267,302
P35368,6,0,35
Q9BZ81,6,0,35
O94901,6,71,106
Q14005,6,1012,1047
P24394,6,777,812
Q7Z2W7,6,0,35
O15018,6,2350,2385
Q49AJ0,6,720,755
Q96RR4,6,0,35
Q9Y2J4,6,589,624
Q9Y3Q4,6,827,862
Q12968,6,707,742
P04150,6,384,419
A8MT82,6,187,222
Q93008,6,965,1000
Q9UL62,6,765,800
Q15052,6,550,585
Q92633,6,329,364
Q9NPG4,6,1149,1184
Q8TF72,6,261,296
O60641,6,679,714
P61073,6,317,352
P11473,6,157,192
O60307,6,85,120
Q2NKQ1,6,496,531
P07814,6,867,903
Q96H15,6,268,304
Q643R3,6,488,524
Q702N8,6,400,436
Q7Z7A1,6,0,36
O75333,6,269,305
O43187,6,509,545
Q9NS15,6,142,178
Q2LD37,6,1673,1709
Q9Y3C0,6,88,124
P11142,6,610,646
P40198,6,186,222
Q5T681,6,187,223
Q9P2G1,6,877,913
Q5VU43,6,1186,1222
Q00987,6,208,244
O75019,6,418,454
Q96KP6,6,0,36
Q9Y2K2,6,827,863
Q9Y4H2,6,0,36
Q13106,6,108,144
Q14517,6,4340,4376
Q9BZW8,6,276,312
Q7L0X2,6,100,136
Q8IUY3,6,228,264
Q9ULD2,6,1234,1270
O43439,6,392,428
Q8NI60,6,89,125
Q9NSC2,6,340,376
Q8IXB3,6,61,97
O43164,6,110,146
Q7Z3T8,6,815,851
Q13615,6,258,294
Q92830,6,404,440
Q9Y2L9,6,512,548
Q9BWJ2,6,23,59
Q9P2Q2,6,351,387
Q8IVW6,6,365,401
Q96GF1,6,0,36
Q8WYL5,6,921,957
O15444,6,106,142
Q96DY7,6,751,787
Q96NZ1,6,0,36
Q8TD84,6,1768,1804
Q8WVD3,6,121,157
Q7Z3E5,6,781,817
O60469,6,1849,1885
Q9P0U3,6,278,314
Q86XR8,6,0,36
P78312,6,245,281
Q1A5X6,6,62,98
Q96NI6,6,382,418
Q92540,6,1057,1093
Q7Z494,6,1294,1330
O15013,6,1273,1309
B4DZS4,6,256,292
P35658,6,1753,1789
O75388,6,0,37
O95905,6,607,644
O94986,6,1114,1151
Q96CW5,6,205,242
Q9H8M5,6,739,776
Q52LR7,6,637,674
Q9Y2K2,6,1194,1231
Q6ZVL6,6,133,170
Q8N1M1,6,460,497
Q9ULK2,6,689,726
Q9Y337,6,33,70
Q8WXI7,6,7073,7110
Q6GYQ0,6,927,964
Q9UIF8,6,1667,1704
Q3KP44,6,447,484
Q9UJ78,6,141,178
Q9C004,6,90,127
O75161,6,834,871
Q13107,6,926,963
O76031,6,66,103
P52948,6,205,242
Q66K66,6,323,360
Q7Z5J4,6,535,572
Q8WUY3,6,2234,2271
P78364,6,111,148
Q9HC62,6,226,263
Q8WXI7,6,945,982
Q9C0D4,6,675,712
O60315,6,344,381
Q9BZE0,6,80,117
Q9P286,6,336,373
A9YTQ3,6,447,484
O14576,6,92,129
Q9NR09,6,4257,4294
Q6AWC2,6,429,466
O15431,6,0,37
Q9UDT6,6,307,344
Q5T1R4,6,374,411
Q8ND61,6,326,363
Q9UNN5,6,54,91
Q9UQ26,6,757,794
Q5TGY3,6,1063,1100
Q1X8D7,6,700,737
Q96CN4,6,47,84
Q6UUV9,6,138,175
Q8NDH6,6,356,393
Q8N5U6,6,651,688
Q9Y2H9,6,88,125
Q9C0B0,6,565,602
P35670,6,319,356
Q9ULL1,6,0,37
Q969M2,6,439,476
O75140,6,1131,1168
Q5VXU9,6,1101,1138
O95800,6,439,476
Q96JQ2,6,145,182
Q9UNA4,6,579,616
O94818,6,568,605
Q96PX6,6,484,521
Q9P0K8,6,25,63
Q9H0J9,6,231,269
Q5VU43,6,2077,2115
O00482,6,0,38
Q9UJY4,6,431,469
Q99959,6,278,316
Q9BTC0,6,1008,1046
P56179,6,0,38
Q7Z3C6,6,651,689
Q9P2P6,6,2584,2622
Q9H773,6,132,170
O95793,6,31,69
Q9P2N6,6,866,904
Q9UPQ0,6,512,550
Q8IWI9,6,1783,1821
Q8TCU4,6,3275,3313
O94916,6,103,141
Q9Y4B5,6,1652,1690
Q8N5I9,6,0,38
Q969V6,6,442,480
Q86XZ4,6,188,226
P61371,6,311,349
Q12951,6,287,325
Q96QZ7,6,585,623
P11229,6,221,259
P32745,6,0,38
Q15434,6,21,59
Q5SRD3,6,182,220
O15119,6,682,720
Q96A47,6,321,359
Q9BUG6,6,0,38
Q155Q3,6,202,240
O94876,6,411,449
Q495N2,6,0,38
Q9BX66,6,941,979
Q7Z3K3,6,326,364
O15021,6,285,323
Q01538,6,925,963
Q8WXI7,6,8247,8285
Q9BZB8,6,159,197
Q14CM0,6,1201,1239
Q7Z309,6,197,235
Q9H1H9,6,1610,1649
Q96PX9,6,765,804
P22004,6,369,408
Q6ZMV9,6,751,790
Q1L5Z9,6,327,366
Q14135,6,251,290
Q9NZN5,6,1284,1323
Q711Q0,6,197,236
Q9UHV7,6,2014,2053
Q2WGN9,6,0,39
Q9Y520,6,2667,2706
P49841,6,381,420
Q9HBX8,6,919,958
Q504Y0,6,23,62
O95628,6,420,459
P34910,6,154,193
Q99956,6,345,384
Q9ULD2,6,589,628
A2VEC9,6,4170,4209
P49683,6,0,39
P43119,6,347,386
Q9HC78,6,198,237
P55040,6,33,72
Q86XD8,6,575,614
O75899,6,757,796
Q5T7P3,6,79,118
Q5T751,6,79,118
Q8N1W1,6,1590,1629
Q9Y2G1,6,716,755
Q96PD2,6,680,719
Q5T0W9,6,408,447
O43933,6,1133,1172
P29274,6,345,384
O43663,6,581,620
Q96QF0,6,259,298
Q9Y4F4,6,1054,1093
Q9Y6V0,6,4530,4569
Q8N137,6,763,802
Q6P0Q8,6,1061,1100
Q9ULH0,6,1337,1376
O60447,6,93,132
O15021,6,1107,1146
Q92576,6,1528,1567
Q5T7P2,6,71,110
Q8TD26,6,2114,2153
Q86X10,6,704,743
Q96L34,6,0,39
Q12967,6,662,701
Q15149,6,4378,4417
Q9P278,6,89,128
Q7Z417,6,365,404
Q8N365,6,199,238
Q6P0Q8,6,228,267
Q96NU0,6,22,61
Q9P2F8,6,1324,1363
Q9H6D8,6,121,161
Q96EE3,6,320,360
Q02413,6,1009,1049
Q9HCJ3,6,491,531
O95071,6,76,116
P30305,6,85,125
Q6ZNG1,6,110,150
Q8NF91,6,8243,8283
Q9HAK2,6,440,480
P41180,6,976,1016
P46019,6,969,1009
O95136,6,313,353
P32247,6,0,40
Q96KR1,6,462,502
Q8TEC5,6,689,729
Q9P2F8,6,39,79
O60479,6,0,40
Q9Y4F4,6,1427,1467
Q5SNV9,6,306,346
Q16666,6,465,505
Q5T753,6,78,118
Q8WXI7,6,8522,8562
P78406,6,0,40
Q6ZU65,6,979,1019
Q15109,6,296,336
Q9Y4K1,6,855,895
Q9UMX0,6,106,146
P54368,6,16,56
Q8IW03,6,54,94
Q96QS6,6,335,375
O15534,6,506,546
Q6ZRI6,6,169,209
Q9H0L4,6,536,576
Q8WXH2,6,221,261
Q9ULL8,6,778,818
Q9H8V3,6,851,891
Q8TF72,6,210,250
Q5T6S3,6,434,474
Q8WUY3,6,428,468
Q8WXI7,6,681,721
Q32MH5,6,576,616
Q99558,6,803,843
Q9NRF2,6,417,457
Q9Y6Y1,6,625,665
Q6ZN04,6,478,518
Q8IVW6,6,521,561
Q96E29,6,64,104
A6NM66,6,68,108
Q4G0P3,6,3849,3890
Q9NZQ8,6,1124,1165
Q6AI39,6,836,877
P31629,6,538,579
P21333,6,1349,1390
Q9H334,6,262,303
O75159,6,41,82
Q9Y597,6,609,650
P0CB48,6,315,356
Q8NEW0,6,187,228
O75143,6,400,441
P98171,6,397,438
P17544,6,416,457
Q9Y6Y1,6,987,1028
P17813,6,617,658
Q7Z7A1,6,2284,2325
P26651,6,269,310
Q13148,6,335,376
O75333,6,21,62
Q12947,6,332,373
P51449,6,149,190
Q659A1,6,665,706
Q9C0D2,6,1541,1582
Q96I76,6,484,525
Q6XE24,6,26,67
Q9BX69,6,665,706
P14859,6,0,41
P48553,6,1186,1227
A6NGD5,6,0,41
Q9BXB5,6,298,339
Q96CP6,6,558,599
Q5VVW2,6,808,849
Q96SF7,6,561,602
Q9C0D2,6,2080,2121
Q9UNF1,6,531,572
Q9H2S9,6,60,101
Q96M63,6,563,604
P19525,6,183,224
Q8HWS3,6,873,914
Q8TCU4,6,835,876
Q15583,6,0,41
Q12800,6,292,333
Q9UMS6,6,1026,1067
Q659A1,6,586,627
Q7LBC6,6,648,689
Q9Y3S1,6,2117,2159
Q8IWA6,6,329,371
Q9HAZ2,6,1026,1068
Q0VF96,6,506,548
Q5VVH5,6,22,64
P0C6A0,6,163,205
O43364,6,249,291
Q659C4,6,326,368
Q8NHY2,6,0,42
P49281,6,0,42
O75581,6,1455,1497
Q86UP3,6,724,766
Q8WXI7,6,5027,5069
Q8N9N5,6,159,201
Q5VTM2,6,247,289
Q2M2Z5,6,168,210
Q8IVJ1,6,0,42
Q99102,6,440,482
Q9NP71,6,325,367
O15062,6,544,586
Q9BX84,6,1475,1517
Q7RTN6,6,306,348
Q96BD5,6,638,680
Q96M63,6,520,562
Q14596,6,837,879
Q8N9M1,6,363,405
Q92879,6,267,309
Q9HB19,6,158,200
Q16513,6,346,388
Q8IYT8,6,306,348
P20309,6,264,306
Q96JY6,6,107,149
Q8IWK6,6,1068,1110
Q96JM2,6,269,311
Q96SK2,6,117,159
Q5TCQ9,6,556,598
Q8IX03,6,419,461
P46019,6,1022,1064
Q07075,6,43,86
Q9Y253,6,583,626
P22607,6,763,806
P04259,6,521,564
Q9NZ09,6,82,125
P78563,6,171,214
Q5THK1,6,484,527
Q9H1K0,6,203,246
Q9P278,6,200,243
Q9P2H0,6,411,454
Q8IWZ3,6,1882,1925
Q86UR5,6,695,738
P15941,6,1212,1255
Q7Z4H7,6,788,831
O00444,6,430,473
Q92851,6,230,273
Q12837,6,151,194
O15085,6,0,43
Q9BW04,6,0,43
O75925,6,597,640
Q9Y253,6,486,529
Q9ULK2,6,147,190
Q9NSA2,6,542,585
Q9NR09,6,577,620
Q8WY36,6,219,262
Q9Y4G8,6,1221,1264
Q9BYP7,6,827,870
Q6DJT9,6,362,405
O60673,6,1842,1885
Q9NR48,6,1087,1130
Q70E73,6,175,218
Q96LR2,6,103,146
Q96NL1,6,46,89
A2VCL2,6,801,844
Q7Z460,6,1078,1121
Q6P5X7,6,181,224
Q15561,6,0,44
Q13506,6,392,436
Q5H9I0,6,63,107
Q70CQ4,6,793,837
P13611,6,1951,1995
Q08AD1,6,373,417
Q96P64,6,182,226
Q5VW22,6,182,226
Q9H792,6,478,522
P32239,6,0,44
Q5UIP0,6,2225,2269
O43699,6,374,418
Q86TI0,6,510,554
Q9ULD2,6,520,564
A6NM62,6,824,868
Q9UN36,6,327,371
Q8N2C7,6,519,563
Q8IX03,6,507,551
Q9NRY2,6,28,72
O15195,6,755,799
Q9UQQ2,6,306,350
Q8N8Z6,6,269,313
P50548,6,128,172
Q9UIF8,6,1502,1546
Q9ULS5,6,236,280
Q6AI08,6,605,649
Q92539,6,415,459
Q5SVZ6,6,383,427
O60307,6,906,950
Q8NA72,6,531,575
Q6T4P5,6,541,585
Q2M3C7,6,740,784
Q9BXK5,6,225,269
Q01973,6,751,795
Q9Y2H2,6,899,943
P51826,6,1096,1140
Q8TDS5,6,40,84
O15165,6,224,268
Q9Y2K9,6,0,44
Q8TAD4,6,542,586
P19235,6,378,423
P36383,6,351,396
Q96T25,6,571,616
Q9H3Y8,6,69,114
Q6ZT07,6,413,458
Q9Y5H5,6,767,812
P26378,6,0,45
Q9GZN6,6,0,45
O43365,6,398,443
Q8N720,6,243,288
A2IDD5,6,342,387
E7ERA6,6,0,45
O60343,6,723,768
O43610,6,94,139
Q8TAV5,6,100,145
Q6X4W1,6,268,313
Q9NZP6,6,1011,1056
Q8NHY2,6,303,348
Q96NW4,6,621,666
Q14157,6,292,337
Q96QP1,6,696,741
Q9H2K2,6,799,844
Q9HDC5,6,210,255
Q6ZQT7,6,164,209
Q9Y2Y9,6,243,288
P10275,6,182,227
Q9P2P1,6,274,319
O15090,6,850,895
P49279,6,0,45
Q9HB21,6,289,334
O14936,6,568,613
Q2WGN9,6,289,334
O15482,6,0,45
Q8N9L1,6,17,62
Q9Y2F5,6,917,962
Q6ZNA4,6,329,374
P15529,6,285,330
O60447,6,41,86
Q9Y520,6,2252,2297
Q86Z02,6,933,978
A8MTL3,6,137,182
Q8IZH2,6,1172,1217
P40189,6,719,764
P51788,6,852,898
P46020,6,1014,1060
Q96RI0,6,14,60
Q92626,6,1337,1383
Q5VUJ5,6,180,226
P19532,6,529,575
Q12756,6,1401,1447
Q6UVJ0,6,611,657
O95759,6,1030,1076
Q86SQ6,6,514,560
Q16849,6,638,684
Q68CR7,6,461,507
Q13615,6,989,1035
Q9NZP6,6,473,519
Q15722,6,306,352
Q8TDF5,6,426,472
O94898,6,998,1044
Q9UBC2,6,219,265
Q16514,6,11,57
P40426,6,388,434
Q8NEZ4,6,759,805
Q8NEV8,6,1068,1114
Q8WXI7,6,10175,10221
Q16526,6,540,586
Q658Y4,6,327,373
Q8IWZ3,6,1004,1050
Q15648,6,605,651
Q9H2X6,6,920,966
P17535,6,0,46
Q9BQF6,6,880,926
Q9Y2X7,6,566,612
Q13796,6,115,161
O60333,6,1616,1662
Q9ULE6,6,0,46
Q14123,6,451,497
Q9HCN2,6,0,46
Q8TDM6,6,97,143
Q9HCL0,6,761,807
Q9UKG1,6,387,434
Q12830,6,2225,2272
O43781,6,93,140
Q5VWN6,6,2038,2085
Q86X27,6,362,409
Q9NTZ6,6,93,140
Q08AM6,6,470,517
O15409,6,0,47
Q9ULT6,6,717,764
A6NIR3,6,201,248
Q7Z6G8,6,732,779
Q9BX63,6,97,144
P46379,6,85,132
Q9ULF5,6,614,661
Q96RY5,6,1049,1096
O00750,6,78,125
Q8N398,6,1126,1173
Q4V328,6,626,673
O15061,6,376,423
Q15052,6,108,155
Q9C0A6,6,925,972
P54646,6,476,523
O95248,6,1718,1765
P15923,6,225,272
Q9H7U1,6,168,215
P02545,6,592,639
Q92786,6,429,476
O95644,6,143,190
P23771,6,395,443
Q5TCM9,6,70,118
Q92858,6,306,354
Q5JY77,6,212,260
Q8IWE2,6,161,209
Q7Z6Z7,6,2499,2547
Q14678,6,59,107
O15040,6,731,779
O60481,6,60,108
O15018,6,2223,2271
Q6QNK2,6,826,874
Q92613,6,640,688
Q9UJD0,6,0,48
Q5JTZ5,6,127,175
Q8IWZ3,6,2256,2304
Q9ULT6,6,888,936
Q9C0F0,6,366,414
P51825,6,1079,1127
Q13905,6,333,381
Q8NEY1,6,289,337
Q9NYI0,6,309,357
Q8IVL1,6,1942,1990
Q6VY07,6,758,806
Q9Y6Q2,6,43,91
Q9P1Q0,6,529,577
Q9Y4J8,6,552,600
Q9H6X5,6,265,313
Q13541,6,0,48
Q99550,6,5,53
Q9BYU1,6,326,374
Q86YH2,6,186,234
Q96N23,6,0,48
Q2M2I5,6,451,499
Q17R98,6,234,282
Q70E73,6,523,571
Q9H6S3,6,440,489
P55268,6,1336,1385
Q9UKV0,6,259,308
Q8TCU4,6,1763,1812
O75631,6,238,287
P49757,6,539,588
Q9BY07,6,433,482
Q92786,6,498,547
Q12797,6,0,49
P15822,6,1371,1420
Q9NRI5,6,276,325
Q9BQS8,6,1228,1277
Q12815,6,205,254
O15069,6,244,293
Q9NSA2,6,598,647
Q9ULT8,6,703,752
Q6ZQQ2,6,1147,1196
Q14693,6,412,461
P16112,6,1668,1717
Q5HY92,6,133,182
Q96RY5,6,1112,1161
Q6EMB2,6,1068,1117
Q9NY99,6,164,213
P02538,6,0,49
P28290,6,1091,1140
Q9Y6V0,6,4186,4235
Q71F56,6,2039,2088
Q7L4E1,6,96,145
Q8IZA0,6,168,218
Q9UM82,6,408,458
Q96EB1,6,0,50
Q05195,6,171,221
P30872,6,0,50
Q8N6G6,6,1116,1166
Q8WWW8,6,124,174
Q01484,6,2973,3023
Q8IWI9,6,2897,2947
Q96RK0,6,325,375
Q5VU43,6,2122,2172
Q6NTF9,6,233,283
Q569K4,6,46,96
Q9NQB0,6,569,619
O75052,6,240,290
P32242,6,256,306
Q5GH76,6,195,245
Q9Y6C2,6,243,293
O75334,6,698,748
Q6IMN6,6,65,115
O15018,6,674,724
Q9Y6N7,6,1348,1398
Q9UHB7,6,1032,1082
P08779,6,423,473
P35716,6,311,361
Q5TGY3,6,1153,1203
Q8IXK0,6,0,50
Q00056,6,269,320
Q9UHP3,6,461,512
Q16566,6,334,385
Q5QGS0,6,649,700
Q8WXI7,6,6496,6547
